user1_id,user2_id
42173,160109
42173,160170
42173,115491
42173,71605
42173,98235
42173,130036
42173,163751
42173,118567
42173,124856
42173,139238
42173,153135
42173,145633
42173,98353
42173,163493
42173,139722
42173,69548
42173,72542
42173,130094
42173,71740
42173,154884
42173,57811
42173,164028
42173,45247
42173,33056
42173,106673
42173,85502
42173,38016
42173,67267
42173,117499
42173,108760
42173,59474
42173,117209
42173,23676
42173,79497
42173,40915
42173,107673
42173,121619
42173,144268
42173,46821
42173,64381
42173,24224
42173,124333
42173,147041
42173,62381
42173,138699
42173,21375
42173,40415
42173,31322
42173,119129
160390,87908
160390,33581
73812,97774
73812,137616
144339,122704
14455,158588
38751,41111
89350,22838
116029,17250
140255,83375
150490,75361
150490,154213
132824,137616
158831,22224
84601,154213
1893,22838
40528,88915
5381,137616
80354,22224
163959,151366
163959,91521
163959,56083
163959,156865
163959,139094
163959,129620
163959,116602
163959,27357
163959,84246
163959,95648
163959,164120
163959,102110
162591,83375
28839,119153
28839,47205
28839,29684
51043,137616
49840,22838
124017,9227
145150,137616
117966,91259
153125,87908
73011,22224
124875,22838
124875,53867
92964,100200
92964,11620
23611,137616
81566,137616
155241,57059
155241,9922
115815,53867
91914,17411
39167,14195
12683,137616
151235,22838
148523,17411
96646,50104
111402,137616
39610,22224
130081,64587
130081,113978
130081,88614
130081,126348
130081,25258
130081,31270
130081,94417
130081,120127
130081,143485
130081,114030
130081,9195
130081,12428
130081,68397
130081,75274
130081,61196
130081,60588
130081,116617
130081,121540
60895,148928
60895,137616
129520,137616
50623,22224
114358,88915
5324,108321
123362,91259
149296,146234
132129,22838
70902,91010
70902,12306
70902,77125
70902,70338
70902,146936
70902,109508
70902,38590
70902,98645
70902,1633
70902,96005
70902,119653
70902,117680
70902,116378
70902,84009
70902,67170
70902,86379
70902,22657
70902,68902
70902,4655
116313,43652
116313,10850
116313,94987
152759,9227
157519,13997
147512,22463
147512,48704
147512,71899
147512,164151
147512,145425
147512,161124
147512,39839
147512,25358
147512,162378
147512,62414
140808,22838
115634,53867
52283,24857
85557,5782
55415,2263
55415,8487
137360,9227
157716,137616
162833,159146
119003,56746
119003,43088
119003,21976
131287,22838
45712,22838
122064,9227
12334,137616
159696,137616
99616,22838
20451,100200
50863,55691
124193,55691
124193,22224
124193,22838
124193,53867
105465,121601
131993,9227
131993,22838
118421,53867
88703,2263
121664,137616
139875,53867
44719,44625
116117,64027
47747,94032
47747,22838
99440,33778
99440,53867
74682,33105
67979,137616
57255,91521
88052,80592
135191,32555
71086,9227
147714,22838
160170,108321
160170,163493
33855,137616
68256,163493
68256,151378
68256,160975
68256,97845
68256,158844
68256,106673
68256,163826
68256,104650
68256,15850
68256,90259
68256,147041
68256,22838
68256,83375
114949,33581
10566,22224
30859,9227
47792,9227
79438,33581
72867,7054
158464,32555
147263,16864
54470,33105
54470,22224
54470,53867
147422,141759
5513,17411
81146,137616
10708,46916
77947,22224
63290,2263
63290,9227
127348,39804
38606,22838
129756,55691
9947,53867
92059,61268
41635,9227
55192,91259
12306,117260
46001,9227
138422,137616
157792,17411
163990,67206
151483,24857
123765,9227
61815,137616
91521,87908
91521,55691
91521,22224
91521,22838
91521,83375
101071,33581
122732,22838
119978,137616
144874,22838
16713,23220
131546,46916
130992,143907
130992,17411
130992,146755
130992,33581
102129,17411
102129,9227
125163,87908
125163,22224
119094,55691
14278,44625
78657,88915
17054,22838
161846,137616
161846,88915
161846,80592
161846,364
117355,22224
124973,154393
46071,17411
10256,83375
15388,50696
84908,53867
98293,32895
98293,137616
98293,130702
162329,17411
46368,137616
129759,33105
129114,137616
78694,22838
155523,43856
164213,19961
73550,364
62752,22838
62752,83375
62752,53867
93443,137616
155767,16180
155767,122704
155767,145602
155767,119653
39804,113401
39804,67443
39804,23951
39804,156270
39804,22904
39804,114445
39804,56119
137777,9227
77125,17411
77125,33778
77125,53867
118914,137616
93181,83375
146239,22838
130749,2263
130749,22838
163307,159146
141595,22838
126769,91259
138673,137616
57105,22838
57105,53867
154009,33581
92339,22838
61363,22838
32895,88156
32895,103007
32895,58686
32895,50917
32895,34084
32895,89126
29107,46916
2654,53867
113294,137616
117260,20011
14977,61388
146851,137616
113773,130702
161559,9227
46287,364
137625,33105
6443,46916
159520,8487
139930,33581
29254,16864
87908,73972
87908,37935
87908,121361
87908,85358
87908,24224
87908,164057
87908,52153
87908,17359
46916,117044
46916,163759
46916,8529
46916,150808
46916,6099
46916,92616
46916,111407
46916,120492
46916,14971
46916,61996
46916,157028
46916,116503
46916,48668
46916,158531
46916,8090
46916,141628
46916,7933
46916,1935
46916,35909
46916,6238
46916,12328
46916,56904
46916,56413
46916,1963
46916,7396
46916,4878
46916,54250
46916,66610
46916,79129
46916,98890
46916,124855
151950,9227
158599,159146
158599,22838
112927,17411
93208,137844
90771,22224
106423,120682
117251,22838
78039,91259
48989,9227
45678,14195
38764,137616
115741,83375
115907,53867
113330,137616
162305,137616
130036,9227
130036,33581
130036,22838
130036,53867
90875,17411
95301,2263
136110,137616
163751,22838
153967,9227
153967,83375
154384,22224
13382,53867
63244,100200
118567,9227
155973,141759
101395,137616
121569,122343
90646,137616
64997,33581
115370,22838
86867,16864
86867,33778
86867,83375
99395,22838
144314,9227
112518,22838
146566,53867
94847,73955
94847,85058
64351,65450
100431,91259
132864,9227
135928,33581
46478,34180
46478,85058
160001,22838
121257,22838
16946,148000
18033,22838
136296,159146
115064,29186
99098,22224
162079,100200
162079,22838
96433,137844
48398,101778
160802,138640
89441,137844
43330,33581
43330,22838
154738,22838
133496,91259
155698,159146
116957,2263
116957,22838
8152,33581
164228,17411
133943,16864
38710,137616
113382,17411
158266,119653
32555,52858
32555,39945
115554,100200
67079,22838
153135,97774
150683,61268
97774,14299
97774,62458
97774,66114
97774,55371
97774,102805
97774,88915
97774,130702
97774,67061
97774,121200
97774,9105
97774,15796
97774,35861
97774,65641
97774,54172
15455,137616
96573,18192
96573,63750
76210,61268
55691,89830
55691,103600
55691,121062
55691,118753
55691,126939
55691,18716
55691,17588
55691,7048
55691,92024
55691,107662
55691,36231
55691,34700
55691,115156
55691,140122
55691,17474
55691,15542
55691,73423
55691,33084
55691,41111
115246,154213
88070,122704
88070,108451
67955,148000
145633,154447
145633,154393
145633,13997
72137,17411
77202,9227
45212,7054
100605,17411
100605,14195
125047,9227
125047,29186
141890,22838
34860,88915
161686,22838
55151,137616
60494,137616
88175,22224
120256,22838
120256,53867
117636,83375
152263,137616
51671,53867
78475,137616
132025,22838
1841,114701
24408,4448
8005,9227
60408,83375
44374,100200
78864,83375
143907,163078
72095,137616
28518,53867
130787,9227
6833,88915
117854,137616
45682,22838
85176,83375
1653,44625
141347,137616
32137,9227
114656,137616
107108,83375
100790,22224
98645,70274
98645,33581
119153,3189
119153,72373
1633,53867
114476,53867
62658,53867
4439,137616
104952,4448
155488,159146
26423,137616
157545,17411
159688,94032
89701,22224
30819,22838
85982,137616
130756,53867
113738,9227
26575,53867
49162,53867
107734,137616
10840,130702
158911,17411
141593,17411
98701,22838
8831,91259
17411,150595
17411,128485
17411,152386
17411,163493
17411,109905
17411,151126
17411,48103
17411,122390
17411,149438
17411,100426
17411,155333
17411,118123
17411,57811
17411,123869
17411,158241
17411,80200
17411,86931
17411,49864
17411,135914
17411,123060
17411,73166
17411,61925
17411,10272
17411,57915
17411,88722
17411,101050
17411,67310
17411,146733
17411,78056
17411,152505
17411,118594
17411,93204
17411,32174
17411,156396
17411,90763
17411,160805
17411,78552
17411,53867
17411,15249
17411,71401
17411,38641
17411,36790
17411,63685
159471,22838
119354,9227
70651,53867
67637,154393
124974,75094
76644,154213
97677,137616
115115,22838
145242,134036
145242,137616
96490,9227
88676,91259
157466,159653
157466,22838
53635,2263
45219,154393
64294,22838
158368,61268
139909,8425
162852,159146
118910,22224
118910,61268
158215,22224
28133,9227
73972,53867
28904,137616
127801,137616
23149,22838
163428,164119
153308,72373
154582,9227
154582,22224
39281,137616
45156,137616
45156,88915
15013,53867
81263,22224
1255,9227
117789,7054
155369,154213
160078,33778
150776,159610
46930,364
163493,24629
163493,9227
163493,61268
163493,67805
163493,60185
163493,25084
103464,130702
142374,22224
18984,108965
98379,130702
147900,80592
95333,9227
75048,137616
160035,137616
122704,50104
122704,159653
122704,3007
122704,53251
122704,86350
122704,72080
85418,100200
48482,24857
37296,22838
10206,22838
163881,91259
84165,70274
112117,9227
117293,137616
154447,22224
154447,92249
63902,137616
62896,9227
32595,137616
71168,147021
157172,9227
4303,91259
145027,53867
137623,83375
70859,22838
104508,137616
129798,137616
161147,9227
29169,137844
47326,364
22380,137616
160248,141759
124958,88351
124958,146733
124958,143570
124958,79662
49631,137616
159069,37249
159069,99594
159069,22838
159069,8758
155577,159146
109184,137616
153830,7054
131668,44505
155078,100200
101126,53867
48038,137616
36521,9227
14195,145655
14195,85058
14195,142226
14195,98574
159610,49612
51225,148928
55135,53867
48103,22838
156865,9227
76277,137616
141759,143889
141759,14794
161945,159146
131197,53867
42843,160741
44625,148928
44625,137616
44625,10492
44625,130702
36370,22838
116481,9227
3950,22838
143532,9227
48039,83375
38161,364
100276,9227
100276,22838
17285,137616
146844,53867
130755,22838
91416,53867
61388,108985
61388,85095
61388,92488
61388,160180
78734,22838
65021,83375
27233,53867
79604,33581
79604,22838
83012,22224
112814,91259
19698,137616
24980,137616
127862,16864
27914,22838
93351,33778
4769,137616
26693,162254
33260,112547
120828,22838
114177,9227
157934,44505
139400,88915
22142,22224
121678,151667
32355,88931
49483,83375
157897,159146
139722,22224
139722,53867
122390,22224
122390,22838
115356,9227
93763,9227
93763,22838
49312,33581
50104,113690
149438,154393
152311,53867
114065,9227
98951,137616
118052,100200
137314,22224
96844,364
46667,88915
23580,22838
16401,137616
161530,22838
94032,37249
94032,22838
160975,61268
160975,22838
160975,83375
119112,44505
119112,22224
33427,137616
144259,22838
59802,83375
117858,22838
100426,22838
162654,148928
113309,9227
113309,22838
160954,2263
160954,154213
162215,22838
139911,9227
130977,22838
116466,9227
116466,22838
107817,137616
122343,145868
122343,45406
122343,134669
122343,31389
108965,106323
108965,137844
108965,33105
108965,140088
108965,92249
108965,9048
108965,149148
108965,53867
156486,137616
146234,163939
146234,151456
107886,154213
145750,53867
64574,88915
64574,130702
53985,88915
52866,88915
52866,130702
65450,24224
28818,137616
149023,120101
134694,137616
114050,33581
97845,22838
145646,53867
84633,16864
129620,9227
126259,9227
129217,9227
150779,103665
150779,157874
5273,81301
163627,89533
163627,364
117711,83375
2756,22838
90394,88915
15420,137844
154393,80446
154393,9227
154393,63245
154393,163203
154393,69274
154393,123051
154393,25084
154393,98782
154393,17035
154393,157973
148928,128106
148928,74451
148928,89826
148928,68136
148928,72382
148928,3725
148928,6960
148928,62088
148928,88213
148928,28466
148928,110192
148928,35767
148928,7754
148928,150907
148928,73599
148928,14870
148928,74650
148928,20457
154168,100200
1952,22838
45055,9227
45055,22838
81957,9227
91883,83375
126939,22838
129952,91259
89088,137616
85168,137616
137616,131397
137616,126612
137616,13236
137616,90128
137616,107172
137616,141752
137616,15539
137616,155398
137616,60597
137616,86095
137616,146802
137616,73566
137616,109142
137616,118599
137616,155713
137616,52858
137616,112073
137616,100210
137616,99497
137616,96971
137616,70472
137616,103076
137616,52401
137616,113512
137616,88156
137616,62933
137616,100447
137616,54817
137616,119051
137616,100094
137616,119509
137616,27502
137616,12731
137616,22412
137616,88431
137616,58450
137616,25417
137616,75112
137616,33425
137616,24393
137616,7572
137616,60674
137616,58394
137616,157028
137616,38822
137616,70390
137616,28694
137616,58686
137616,79332
137616,87050
137616,43259
137616,73510
137616,131373
137616,48543
137616,22616
137616,68288
137616,103292
137616,122873
137616,17123
137616,70496
137616,156333
137616,6960
137616,13060
137616,87978
137616,9992
137616,77603
137616,28466
137616,39527
137616,22732
137616,48350
137616,4379
137616,96697
137616,52727
137616,91188
137616,70228
137616,80036
137616,50426
137616,112200
137616,4410
137616,50880
137616,87211
137616,27905
137616,79585
137616,85480
137616,63637
137616,68608
137616,87674
137616,20203
137616,37720
137616,69924
137616,22907
137616,36031
137616,26610
137616,117570
137616,100668
137616,91114
137616,150274
137616,99766
137616,34958
137616,48949
137616,46127
137616,53530
137616,33944
137616,94173
137616,15183
137616,80319
137616,34366
137616,40538
137616,61024
137616,73599
137616,14870
137616,63193
137616,14255
137616,66088
137616,87599
137616,88889
137616,44598
137616,70806
137616,24695
137616,61002
137616,71492
137616,20233
137616,120548
137616,157184
137616,20853
137616,81301
137616,13129
137616,50251
137616,118333
137616,67202
137616,30925
137616,68058
137616,61081
137616,111271
118123,61268
98543,53867
164160,2263
94334,100200
161856,33581
3244,91259
23456,22224
23456,83375
49042,53867
149878,88915
103660,53867
115114,22838
156731,159146
156731,33581
87014,364
163448,16864
64991,53867
22991,91259
135954,88915
61612,91259
71740,53867
128102,53867
121297,18312
159737,148000
116154,41376
62997,158588
66011,158588
57825,83375
32405,53867
36148,91259
49529,22838
101639,100200
101903,22838
71290,115947
61703,53867
159993,9227
130630,9227
135420,22224
140127,9227
43401,22224
25035,364
162719,9227
43856,117242
43856,59126
43856,11454
43856,147041
2474,83375
59210,100200
59210,53867
68924,2263
100200,150789
100200,109258
100200,157079
100200,42082
100200,100008
100200,7623
100200,63395
100200,25689
100200,71481
100200,140122
100200,33411
100200,94582
100200,86281
100200,64404
100200,15513
100200,19800
100200,6360
100200,42299
100200,21375
157913,9227
138857,22838
128810,137844
151456,164076
151456,146236
151456,149288
151456,146233
32604,130702
94154,9227
52712,364
138552,22838
163972,22224
59835,22224
30032,22838
16864,47330
16864,117242
16864,88079
16864,41498
16864,67130
16864,92782
16864,63030
156063,26779
156063,119909
69029,22838
71621,88915
2263,51796
2263,69360
2263,43723
2263,102087
49777,72373
85866,22838
58829,162117
97384,22224
97384,83375
141493,83375
64353,130702
36368,88915
36368,130702
70087,91259
132189,22838
74893,22224
155118,9227
155118,22838
155118,83375
149086,22838
149086,83375
119138,50111
119138,9227
119138,95918
64869,91259
115216,22838
97771,159146
35404,53867
123869,44505
99127,364
43981,83375
138370,53867
81168,154213
81168,22838
48002,22224
6448,9227
157806,364
32387,22224
84579,9227
68804,57059
118927,9227
71855,130702
116602,66886
116602,48761
7390,9227
7390,22224
50218,53867
98700,95918
98700,53867
110590,33105
116184,46546
116184,120562
147624,16241
131094,22838
163857,33105
110887,22838
54617,130702
12403,33778
7675,88915
39283,33581
39283,22838
3189,64371
3189,18270
3189,66886
10805,88915
19961,41376
7158,22838
14068,22224
14068,53867
114933,91259
45247,9227
33056,22838
57282,22838
47780,33581
41196,91259
964,88915
72373,45059
72373,117209
72373,29196
72373,124333
56268,22838
71147,22838
135937,22838
53604,95840
53604,37353
84055,81404
3740,9227
88156,14592
77684,83375
88915,58328
88915,14971
88915,130702
88915,60440
88915,73510
88915,93130
88915,72385
88915,13060
88915,39227
88915,57545
88915,22732
88915,44142
88915,144846
88915,208
88915,87674
88915,98297
88915,22907
88915,12695
88915,66755
88915,67116
88915,19854
88915,133383
88915,121757
88915,17059
88915,155353
88915,60210
88915,8429
88915,19821
88915,20233
88915,95181
88915,67202
88915,66120
88915,38707
88915,38801
88915,64290
37249,22224
37249,9048
46546,115280
78415,61268
158844,22838
119653,33105
119653,53867
146577,9227
106673,5782
37810,83375
161815,61268
109452,22838
137349,22838
23894,53867
23255,22224
108091,22224
77343,5782
77343,22838
3188,22838
71864,83375
69533,22838
60024,9227
60664,364
66919,61268
398,29125
120627,9227
44646,13997
153745,5782
153745,22224
153745,154213
10615,16241
34301,22838
29130,22224
17250,80343
17250,69182
17250,157205
53652,130702
162508,33581
162508,22838
49897,22224
85373,22224
85373,61268
14583,9227
1682,44505
24393,22838
24393,83375
65901,22224
54361,53867
130702,138780
130702,66990
130702,56685
130702,78347
130702,25302
130702,24757
130702,22754
130702,48546
130702,54363
130702,121757
130702,84463
130702,70084
130702,164222
130702,50162
51192,33581
154243,22224
154243,83375
63383,33778
16943,16444
33033,22838
161124,22838
86984,159146
6638,53867
38016,57059
59707,140088
137844,76112
137844,56335
137844,146733
137844,158396
137844,88079
137844,156396
137844,132921
137844,56939
137844,41261
137844,37512
137844,119917
137844,54244
137844,98755
137844,89526
63035,22224
18361,83375
24629,53867
141981,91259
33778,88137
33778,54244
33778,33364
37300,9227
16358,22224
57059,2353
95754,53867
79295,22838
79463,33105
75553,22224
12024,53867
97891,22838
30333,53867
116378,53867
138172,9227
155407,22838
131435,70274
77027,91259
51491,33581
53275,9227
45744,22838
33105,73941
33105,151754
157725,22838
44160,83375
90189,53867
98775,9227
98775,22224
44424,53867
63075,53867
111869,22838
23209,22838
26046,22224
84756,22224
22184,159146
22184,53867
26962,33581
93698,154213
85058,53251
85058,29186
66130,132551
57348,22838
141628,145273
47155,9227
47155,61268
5588,22838
10685,83375
135914,61268
134027,91259
5782,36210
5782,102987
100571,22838
159957,9227
97585,33581
97585,22838
92024,22224
92024,83375
79947,53867
73396,22838
123060,53867
45185,22224
86902,22838
43088,53867
161058,61268
159146,19140
159146,64371
159146,19451
159146,150912
159146,38996
159146,25679
159146,159362
159146,11454
159146,74264
159146,159661
159146,157436
159146,157215
159146,40415
159146,34297
159146,31322
159146,159724
159146,161067
126006,9227
126006,22838
140088,25204
121361,22224
73166,53867
30789,9227
100008,22838
28823,22838
42925,9227
56458,22224
142226,44505
142226,53867
162612,83375
129706,45493
129706,11526
3007,39799
89309,22838
9689,83375
9689,53867
117209,44505
151316,22224
19140,22838
115293,22838
10272,41376
93306,91259
25308,9227
162086,9227
154483,22838
154483,83375
57915,53867
88722,53867
44505,77077
44505,35502
44505,64285
44505,154394
103625,22224
66962,22838
70705,91259
36497,22838
107458,22224
47835,364
23676,162254
160621,22838
37237,22224
91259,21191
91259,3211
91259,44581
91259,42201
91259,15346
91259,31816
91259,49004
91259,53373
91259,98609
91259,163635
91259,100400
91259,151085
91259,29486
91259,124855
63202,22838
34293,53867
38107,53867
126876,22838
99652,22838
13060,7054
7054,5976
7054,99166
7054,4141
7054,15091
7054,122722
116013,154213
73440,9227
59373,9227
59373,70274
59373,83375
9227,10089
9227,120561
9227,117877
9227,155478
9227,154219
9227,13570
9227,27224
9227,15850
9227,80105
9227,7492
9227,67069
9227,163581
9227,99594
9227,13265
9227,76576
9227,159895
9227,26661
9227,106780
9227,71956
9227,144268
9227,88528
9227,81898
9227,29546
9227,157422
9227,53685
9227,66713
9227,52180
9227,47848
9227,27766
9227,58003
9227,8526
9227,120761
9227,132872
9227,99888
9227,93702
9227,27430
9227,10850
9227,115344
9227,76816
9227,5958
9227,72298
9227,108642
